Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
"Wednesday, January 22, 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Thursday, January 23, 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Friday, January 24, 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Saturday, January 25, 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunday, January 26, 2020",0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Monday, January 27, 2020",0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tuesday, January 28, 2020",0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wednesday, January 29, 2020",0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Thursday, January 30, 2020",0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Friday, January 31, 2020",0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Saturday, February 1, 2020",0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunday, February 2, 2020",0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Monday, February 3, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tuesday, February 4, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wednesday, February 5, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Thursday, February 6, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Friday, February 7, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Saturday, February 8, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunday, February 9, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Monday, February 10, 2020",0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tuesday, February 11, 2020",0,0,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wednesday, February 12, 2020",0,0,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Thursday, February 13, 2020",0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Friday, February 14, 2020",0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Saturday, February 15, 2020",0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunday, February 16, 2020",0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Monday, February 17, 2020",0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tuesday, February 18, 2020",0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wednesday, February 19, 2020",0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Thursday, February 20, 2020",0,0,0,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Friday, February 21, 2020",0,0,0,1,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Saturday, February 22, 2020",0,0,0,1,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunday, February 23, 2020",0,0,0,1,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Monday, February 24, 2020",0,0,0,1,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tuesday, February 25, 2020",0,0,0,1,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wednesday, February 26, 2020",0,0,0,1,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Thursday, February 27, 2020",0,0,0,1,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Friday, February 28, 2020",0,0,0,1,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Saturday, February 29, 2020",0,0,0,1,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0
"Sunday, March 1, 2020",0,0,0,1,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,0,0
"Monday, March 2, 2020",0,0,0,1,30,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,18,0,0,0
"Tuesday, March 3, 2020",0,0,0,1,34,0,0,0,0,1,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,27,0,0,0
"Wednesday, March 4, 2020",0,0,0,1,48,0,0,0,0,1,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,11,0,0,3,0,2,0,0,0,0,0,0,0,39,0,0,0
"Thursday, March 5, 2020",0,0,0,1,62,0,0,0,0,2,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,0,1,23,0,0,3,0,2,0,0,1,3,0,0,0,70,0,0,0
"Friday, March 6, 2020",0,0,0,2,79,3,0,0,0,2,3,0,0,0,5,1,0,0,0,6,3,0,0,1,0,0,0,2,0,1,2,2,0,2,25,0,0,3,2,2,2,0,1,4,0,0,0,78,0,0,0
"Saturday, March 7, 2020",0,0,0,4,119,7,0,0,0,6,5,1,0,0,6,1,0,0,0,6,3,0,0,1,0,0,0,2,0,1,2,4,0,2,77,0,1,6,2,3,5,0,1,8,1,0,0,102,0,0,0
"Sunday, March 8, 2020",0,0,0,4,131,7,0,2,0,9,5,1,0,0,7,2,1,0,0,22,5,0,0,1,1,0,0,2,0,1,4,5,0,4,107,0,1,14,6,3,7,0,3,11,1,2,1,122,0,0,0
"Monday, March 9, 2020",0,0,0,6,194,14,1,4,0,14,17,2,8,0,13,6,1,3,1,41,8,0,0,1,1,0,0,7,0,4,4,15,0,4,145,3,2,14,12,3,9,1,3,16,2,6,1,162,3,0,0
"Tuesday, March 10, 2020",0,0,0,6,221,18,2,4,0,25,19,2,14,0,19,10,1,4,5,92,9,0,2,2,1,0,0,8,0,5,5,23,0,7,173,3,2,15,14,5,10,5,7,21,2,6,1,265,3,0,0
"Wednesday, March 11, 2020",0,0,1,10,299,24,3,10,0,32,32,2,14,0,24,10,1,6,12,96,12,0,2,3,1,0,0,16,0,10,5,23,3,7,207,4,2,19,19,5,12,7,8,21,2,6,1,365,3,0,0
"Thursday, March 12, 2020",1,0,5,10,325,49,5,10,4,42,43,2,16,0,32,12,5,10,18,108,12,1,12,10,2,1,0,16,1,11,6,29,5,11,325,5,3,24,22,5,13,8,17,23,5,6,2,457,6,0,1
"Friday, March 13, 2020",1,5,8,10,406,76,8,10,4,64,43,2,17,0,46,12,6,13,34,124,17,3,25,14,4,6,4,17,1,13,6,50,10,20,434,13,4,30,41,14,13,9,18,37,6,27,2,568,19,0,2
"Saturday, March 14, 2020",1,11,12,12,504,99,20,16,6,96,66,3,18,4,63,19,6,15,85,138,30,3,33,21,5,10,6,32,1,18,7,72,13,21,527,25,4,36,47,20,19,9,32,51,19,37,4,642,27,0,3
"Sunday, March 15, 2020",1,22,16,12,621,130,26,17,7,136,98,6,18,4,92,19,8,21,103,163,30,3,54,35,6,10,6,33,1,18,13,98,13,26,729,37,8,39,65,20,28,9,39,59,21,40,4,769,33,0,3
"Monday, March 16, 2020",3,29,22,18,740,159,41,22,8,168,120,9,23,4,104,30,13,22,136,197,37,16,54,54,8,12,8,40,1,18,17,176,21,45,950,50,10,47,75,21,33,10,55,60,29,45,8,906,47,0,10
"Tuesday, March 17, 2020",6,39,28,20,923,183,68,31,17,216,145,12,29,7,159,30,16,26,196,218,57,31,65,60,8,21,9,40,5,24,26,267,23,55,1544,67,17,65,95,23,47,11,73,76,51,67,12,1006,72,1,15
"Wednesday, March 18, 2020",6,51,37,27,1107,183,96,39,26,328,197,15,38,11,287,35,21,33,280,256,85,42,80,77,21,34,12,63,7,26,39,417,28,55,3052,86,29,74,132,33,60,11,98,107,65,77,18,1187,106,2,18
"Thursday, March 19, 2020",10,78,62,44,1318,277,158,71,30,432,283,25,44,23,421,55,34,46,391,328,107,51,334,89,26,50,15,137,19,31,44,740,35,91,5637,119,43,88,184,44,80,14,154,230,78,93,20,1376,155,4,18
"Friday, March 20, 2020",13,106,100,63,1597,361,193,77,39,652,483,35,44,31,584,123,44,53,535,416,190,56,549,115,72,80,19,137,26,36,55,892,43,153,7848,169,49,114,268,44,124,14,227,304,112,115,32,1524,206,8,22
"Saturday, March 21, 2020",15,131,118,103,1804,475,223,98,45,762,555,45,68,41,752,123,54,53,762,524,190,70,787,137,90,140,27,183,28,45,65,1327,57,158,12208,247,53,137,371,66,171,14,367,338,136,152,48,1790,280,12,24
"Sunday, March 22, 2020",23,167,159,152,2105,591,327,116,56,1005,618,53,90,45,1049,200,63,66,837,645,244,89,1037,169,106,206,34,255,30,49,78,1914,65,194,15832,351,67,161,478,83,193,21,498,365,180,219,53,1996,380,16,26
"Monday, March 23, 2020",37,196,185,234,2587,720,415,137,87,1227,797,65,104,50,1285,258,78,121,1163,776,288,107,1327,232,182,246,45,289,32,52,101,2851,82,249,20909,431,81,190,644,106,297,27,607,702,257,253,76,2221,414,20,29
"Tuesday, March 24, 2020",42,242,221,326,2990,911,618,183,104,1412,1090,84,122,73,1536,360,92,153,1384,1157,349,118,1789,261,255,313,51,392,36,55,108,3675,95,281,25578,562,106,209,851,106,340,30,667,894,298,289,95,2455,455,38,37
"Wednesday, March 25, 2020",59,386,295,401,3518,1086,875,231,119,1975,1383,101,145,122,1864,478,125,192,1795,1835,423,142,2292,287,353,374,65,495,45,62,137,4402,112,408,32968,705,164,265,1195,131,424,41,780,1211,345,389,123,2581,584,49,49
"Thursday, March 26, 2020",69,531,327,508,4368,1429,1012,267,119,2458,1633,106,179,189,2540,960,170,242,2303,2414,580,156,2855,344,502,484,89,622,58,73,157,6331,136,536,38976,867,243,315,1687,165,453,46,956,1576,410,459,158,3206,707,49,55
"Friday, March 27, 2020",85,639,375,663,5226,1732,1291,304,165,3198,2197,118,234,233,3027,960,204,296,2743,3240,773,168,3656,396,663,484,120,763,68,80,187,8825,185,520,44813,1136,243,414,2217,203,539,58,1201,1915,482,603,184,3758,842,96,73
"Saturday, March 28, 2020",102,717,402,773,6058,2061,1524,342,214,4038,2445,151,298,265,3491,1232,264,355,3313,4257,995,211,4650,441,829,484,147,929,93,108,214,10836,208,637,53303,1405,377,479,2750,239,660,68,1370,2225,603,738,211,4289,989,113,84
"Sunday, March 29, 2020",114,825,444,919,6707,2306,1993,401,232,4948,2682,173,336,314,4596,1513,321,387,3537,4851,1242,253,5465,503,888,756,161,1163,97,129,268,13386,234,926,59240,1651,429,548,3393,267,774,90,1579,2663,712,888,234,4896,1112,123,85
"Monday, March 30, 2020",119,941,503,1154,7643,2624,2571,495,264,5704,3024,202,424,415,5057,1783,369,428,4023,5752,1412,275,6495,576,1032,845,177,1302,109,153,313,16636,281,1009,67194,1933,480,605,4081,406,925,100,1833,3085,804,1018,256,5414,1221,145,95
"Tuesday, March 31, 2020",133,997,560,1289,8815,2965,3128,586,319,6741,4110,224,496,525,5993,2159,428,527,5235,6620,1660,275,7613,629,1336,935,198,1491,126,177,367,18696,315,1113,74447,2197,566,689,4839,485,1083,100,2238,3604,887,1247,292,5662,1351,162,120
"Wednesday, April 1, 2020",142,1106,621,1414,10172,3341,3557,586,368,7559,4744,258,548,668,6972,2564,482,623,6424,7738,1985,344,9331,687,1590,1064,217,1580,147,214,367,22255,362,1279,82133,2546,720,735,5805,563,1293,129,2681,4268,1013,1482,320,6264,1549,189,137
"Thursday, April 2, 2020",147,1270,678,1596,11397,3724,3824,653,393,9008,5440,285,614,889,7678,3038,550,714,9094,8966,2331,376,10789,742,1832,1178,241,1855,159,254,479,25590,403,1458,90390,2902,877,825,7016,651,1553,165,2844,4954,1076,1702,338,6818,1730,217,153
"Friday, April 3, 2020",157,1534,732,1769,12755,4173,4915,757,450,10268,5959,319,699,1011,8871,3436,620,775,10169,10402,2758,432,12739,788,2110,1460,262,2093,173,284,540,29895,494,1551,103652,3312,987,898,8420,705,1699,187,3066,5704,1244,2009,389,7119,1916,237,166
"Saturday, April 4, 2020",171,1632,740,2018,14055,4565,5276,902,593,11544,6373,351,785,1076,10357,3948,698,871,12493,11736,3125,456,14222,863,2284,1566,281,2402,186,318,620,34997,545,1752,113892,3738,1157,999,10016,806,1913,212,3319,6363,1422,2406,461,7655,2112,281,187
"Sunday, April 5, 2020",185,1840,853,2269,15356,4950,5675,998,673,12350,6729,371,868,1100,11253,4409,747,970,13010,12500,3609,470,15713,926,2368,1748,296,2585,207,354,669,37505,626,1836,122178,4041,1251,1067,11496,922,2048,240,3631,7007,1605,2634,512,8017,2266,320,199
"Monday, April 6, 2020",191,2003,924,2456,16545,5172,6906,1097,783,13629,7548,387,945,1169,12258,4942,845,1081,14866,13837,4045,499,17218,978,2720,1848,318,2870,225,401,715,41091,688,1953,130830,4442,1325,1132,12973,1082,2230,285,3800,7583,1675,2875,543,8383,2438,345,212
"Tuesday, April 7, 2020",213,2197,991,2575,17706,5429,7781,1211,928,14747,9128,410,1048,1210,13547,5501,899,1140,16284,15200,4370,519,18969,1067,3031,1913,318,3220,237,477,747,44416,796,2098,138988,4782,1468,1181,14559,1229,2416,319,4136,8653,1739,3331,575,8681,2578,412,221
"Wednesday, April 8, 2020",226,2497,1075,2726,19191,5655,8781,1440,1116,15698,10198,435,1145,1232,15084,5939,1043,1335,17030,16790,5528,537,20347,1155,3314,2005,331,3427,251,522,788,47437,865,2318,149476,5149,1522,1239,16239,1439,2552,392,4362,9718,1848,3645,605,9094,2755,479,230
"Thursday, April 9, 2020",236,2838,1145,3018,20336,6098,9784,1523,1209,16826,10880,442,1270,1353,16420,6345,1104,1506,18280,18941,6184,560,21506,1245,3534,2258,331,3653,269,576,819,51393,989,2456,159937,5513,1681,1321,18228,1712,2792,446,4632,10563,1979,4042,628,9605,2884,520,239
"Friday, April 10, 2020",247,3007,1201,3111,21566,6320,10538,1660,1326,17968,11856,465,1388,1396,17883,6905,1162,1691,19249,20973,6968,585,22781,1245,3794,2465,331,3909,278,646,885,54588,1090,2624,170512,5878,1789,1371,19978,2015,3064,533,4859,12032,2103,4505,679,9884,3068,573,252
"Saturday, April 11, 2020",258,3262,1226,3393,22562,6635,11510,1778,1479,18983,12261,486,1509,1407,19177,7429,1262,1840,20011,22859,7694,615,23990,1427,4023,2640,331,4303,293,703,928,58151,1174,2624,180458,6246,1866,1447,21655,2348,3064,625,5111,12953,2206,5072,711,10222,3213,591,261
"Sunday, April 12, 2020",273,3581,1274,3539,23433,6894,12035,1875,1638,19858,12550,498,1585,1425,20850,7917,1333,1950,20592,25474,8225,632,24637,1618,4158,2781,331,4517,308,757,985,61850,1244,2624,188694,6601,1968,1527,22833,2665,3311,727,5302,13731,2304,5269,727,10410,3341,605,270
"Monday, April 13, 2020",278,3801,1471,3701,24437,7127,13381,1875,1761,21019,13621,503,1709,1453,22021,8222,1374,2035,21012,26866,8933,696,25634,1647,4383,2940,331,4778,331,832,1019,64655,1345,2624,195031,6969,2061,1583,24196,2976,3438,865,5603,14210,2362,5729,748,10536,3427,631,275
"Tuesday, April 14, 2020",286,3951,1495,3798,25859,7288,13989,2058,1926,21625,14567,516,1896,1464,23243,8512,1424,2191,21512,28163,9470,733,27001,1692,4681,3085,331,4988,341,873,1091,68396,1345,2624,202208,7278,2177,1632,25345,3251,3553,985,5816,14620,2416,6165,752,10691,3555,689,282
"Wednesday, April 15, 2020",294,4237,1593,3962,27097,7493,14753,2197,2014,22520,15120,529,1994,1587,24592,8941,1492,2278,21942,29918,10031,769,28057,1805,4892,3360,331,5099,365,915,1139,71030,1345,2624,213779,7790,2261,1663,26490,3529,3659,1167,6073,15916,2550,6496,759,10775,3721,718,288
"Thursday, April 16, 2020",301,4400,1615,4234,28126,8675,15884,2350,2075,23340,16144,540,2141,1609,25729,9527,1586,2404,22511,32181,10784,793,29260,1909,5107,3620,413,5374,393,960,1211,75317,1597,3324,222284,8410,2355,1736,27734,3838,3915,1310,6260,16836,2690,6889,768,11148,3874,722,296
"Friday, April 17, 2020",310,4515,1690,4507,29420,9046,16809,2476,2323,24747,17152,552,2332,1655,27573,10149,1702,2511,23113,34402,11572,826,30020,2068,5272,3789,422,5853,393,1003,1285,78796,1711,3461,229642,9107,2355,1784,29439,4177,4081,1410,6581,17758,2812,7488,779,11444,4044,773,305
"Saturday, April 18, 2020",315,4719,1776,4718,30829,9426,17550,2666,2538,25491,17580,573,2508,1668,29134,10639,1788,2679,23579,36372,12307,846,30789,2207,5508,3972,426,6119,393,1163,1342,81720,1798,3629,236732,10214,2355,1842,31066,4491,4241,1540,6753,18257,2938,8049,802,11800,4195,822,309
"Sunday, April 19, 2020",320,4897,1779,4928,31591,9723,17962,2793,2538,26312,18216,579,2900,1672,30345,11206,1847,2942,23927,38077,12829,866,31418,2347,5653,4273,433,6443,393,1200,1392,85301,1845,3727,242786,11570,2355,1909,32283,4707,4369,1634,7064,19099,3068,8534,811,11889,4342,887,313
"Monday, April 20, 2020",322,5074,1969,5064,33869,10100,19815,2927,2745,27056,19084,583,3153,1736,31503,11677,1984,3027,24520,39643,13678,874,31993,2463,5799,4508,433,6680,627,1293,1447,88722,1971,3815,247512,12913,2355,1954,33231,5090,4434,1634,7232,19455,3219,8986,813,12084,4498,906,317
"Tuesday, April 21, 2020",330,5317,2260,5251,35814,10440,20360,3098,2931,27868,19662,585,3634,1766,33053,12090,2024,3177,24851,41199,14193,887,32964,2523,5937,4710,437,6843,643,1436,1491,92373,1971,3945,251959,13722,2805,2002,34522,5361,4605,1754,7389,20192,3302,9632,816,12280,4620,928,322
"Wednesday, April 22, 2020",336,5598,2391,5459,37688,10871,22469,3206,3200,28576,20493,591,3744,1800,35107,12436,2210,3353,25253,42944,14775,906,33961,2618,6131,4892,439,7074,679,1676,1588,95411,2210,4092,257607,14114,2893,2059,35679,5841,4758,1857,7835,21061,3454,10269,820,12494,4845,960,326
"Thursday, April 23, 2020",338,5825,2598,5768,39556,11182,23100,3361,3308,29647,21476,595,3921,1831,36932,12436,2481,3467,25735,46023,15735,936,35288,2781,6312,5148,442,7380,709,1895,1670,99989,2376,4225,263529,14688,3015,2126,37053,6194,4916,1955,8262,21941,3620,11002,824,12752,5050,980,331
"Friday, April 24, 2020",340,6026,2807,6043,41317,12171,23921,3528,3442,30533,22014,599,4442,1864,39650,13617,2773,3753,26138,50969,16616,964,36634,2953,6614,5429,444,7782,748,2110,1719,102772,2521,4373,271659,15154,3015,2177,38652,6511,5068,2038,8722,22802,3777,12372,826,12977,5354,1019,348
"Saturday, April 25, 2020",340,6213,2907,6280,42565,12884,24582,3699,3576,30836,22566,603,5087,1885,41773,14304,3055,3882,26511,53348,17766,989,37199,3127,6794,5710,445,8232,803,2394,1790,106074,2660,4547,282212,15563,3192,2253,40046,6875,5243,2146,9186,23768,3952,12975,841,13316,5686,1025,360
"Sunday, April 26, 2020",342,6417,2998,6526,43673,13355,25269,3841,4034,31527,22830,605,5460,1893,43895,15011,3173,4054,26773,54823,18580,1014,37760,3237,6961,5906,448,8480,867,2517,1864,109465,2724,4642,288114,15943,3251,2311,41164,7274,5243,2211,9662,24617,4122,12975,849,13520,5911,1050,367
"Monday, April 27, 2020",346,6537,3064,6716,45172,13793,25997,3892,4162,32136,23592,606,5856,1917,45878,15960,3327,4133,27068,56462,19485,1022,38210,3369,7137,6090,449,8678,941,2880,1936,111478,2823,4726,292065,16324,3279,2353,42048,7491,5611,2243,9914,25276,4239,13545,854,13686,6081,1076,388
"Tuesday, April 28, 2020",352,6744,3122,6948,46414,14304,26312,3994,4575,32844,24217,606,6375,1951,48097,16579,3490,4360,27286,58302,20109,1038,39260,3624,7275,6340,451,9177,990,3280,2009,114246,2974,4802,295175,16766,3408,2385,43262,7603,5734,2311,10049,26111,4343,14346,861,13841,6289,1092,394
"Wednesday, April 29, 2020",356,6916,3201,7202,48795,14743,26767,4106,4655,33192,25128,612,6841,1982,50349,17226,3734,4523,27659,60252,20846,1054,40391,4635,7398,6561,451,9515,1033,3760,2054,116755,3213,4951,299760,17299,3473,2446,44366,8123,5881,2372,10363,26973,4500,14966,861,14070,6519,1107,403
"Thursday, April 30, 2020",356,7063,3269,7648,50322,15261,27700,4323,4734,33690,25832,617,7142,2013,52908,17818,4235,4695,27998,62177,21742,1094,41367,5125,7529,6814,452,10015,1067,4232,2146,119282,3411,5040,304441,18018,3617,2510,45759,8477,6095,2448,10731,27991,4676,15852,865,14326,6853,1124,414
"Friday, May 1, 2020",365,7294,3304,7961,52253,15766,28764,4658,4918,34725,26805,618,7877,2034,56049,18629,4446,4864,28704,64311,23465,1121,42333,5711,7796,7209,452,10920,1107,4781,2310,121190,3513,5075,308383,18736,3748,2578,46968,8755,6254,2523,11889,29112,4832,16905,878,14634,7313,1151,419
"Saturday, May 2, 2020",366,7611,3358,8364,53696,16224,29287,4797,5038,35460,27627,618,8633,2061,58500,19293,4745,4864,29138,66263,24473,1151,43187,6208,8107,7438,454,11504,1153,5260,2429,123717,3732,5407,313046,19333,3851,2635,48300,9044,6485,2586,12659,30394,4986,17740,885,15001,7660,1181,429
"Sunday, May 3, 2020",369,7885,3417,8640,54947,16624,29287,5016,5208,36078,27928,619,9168,2061,61485,19930,5029,5112,29338,68087,25462,1184,43703,6640,8341,7550,454,11664,1191,5597,2518,126744,3849,5490,316484,19912,3971,2680,49260,9288,6617,2629,13176,31394,5176,18674,897,15181,7964,1191,435
"Monday, May 4, 2020",371,8110,3461,8919,56191,16902,29973,5170,5288,36892,28709,619,9701,2106,63830,20502,5244,5236,29671,69087,26389,1204,43947,7212,8707,7876,456,11843,1225,5988,2588,128269,4029,5490,319022,20473,4043,2759,50084,9416,6748,2666,13528,32179,5324,19494,902,15459,8236,1220,444
"Tuesday, May 5, 2020",372,8436,3522,9304,58752,17364,30621,5322,5371,37429,29196,624,10202,2127,65958,21028,5456,5808,29995,70271,27116,1225,44396,7851,8877,8186,456,12253,1266,6335,2636,130593,4136,5528,321261,20968,4122,2838,50949,10296,6836,2719,13639,33214,5453,20264,905,15593,8565,1238,452
